"Time","sensor-readings.reading"
1638259200000,1.9
1638262800000,3.7
1638266400000,3.4
1638270000000,4.7
1638273600000,5.3
1638277200000,5.3
1638280800000,5
1638284400000,4.6
1638288000000,3.6
1638291600000,5
1638295200000,3.2
1638298800000,3.9
1638302400000,2.8
1638306000000,3.6
1638309600000,2.1
1638313200000,1.1
1638316800000,1.7
1638320400000,1.5
1638324000000,2.1
1638327600000,0.8
1638331200000,1.1
1638334800000,2.4
1638338400000,2.4
1638342000000,1.7
1638345600000,3.9
1638349200000,2.4
1638352800000,5.3
1638356400000,7.2
1638360000000,11.6
1638363600000,12
1638367200000,10.8
1638370800000,7
1638374400000,5.5
1638378000000,5.5
1638381600000,5
1638385200000,4.6
1638388800000,5.7
1638392400000,5.7
1638396000000,3.6
1638399600000,4.3
1638403200000,4.3
1638406800000,3.6
1638410400000,4.6
1638414000000,3.6
1638417600000,3.6
1638421200000,3.6
1638424800000,3.8
1638428400000,4.1
1638432000000,4.8
1638435600000,4.1
1638439200000,4.5
1638442800000,4.5
1638446400000,6
1638450000000,6.3
1638453600000,5.2
1638457200000,6
1638460800000,5.2
1638464400000,4.8
1638468000000,3.5
1638471600000,4.1
1638475200000,4.1
1638478800000,3.4
1638482400000,3.4
1638486000000,3.1
1638489600000,2.3
1638493200000,3.1
1638496800000,3.8
1638500400000,3.8
1638504000000,3.8
1638507600000,3.8
1638511200000,3.3
1638514800000,3.3
1638518400000,3.3
1638522000000,5.6
1638525600000,5.6
1638529200000,6.3
1638532800000,6.6
1638536400000,6.6
1638540000000,5.5
1638543600000,5.1
1638547200000,3.6
1638550800000,2.8
1638554400000,0.5
1638558000000,0.5
1638561600000,-0.1
1638565200000,-0.4
1638568800000,-0.5
1638572400000,-1.1
1638576000000,-1.1
1638579600000,-0.8
1638583200000,-2.1
1638586800000,-1.3
1638590400000,-2.2
1638594000000,-2.2
1638597600000,-1.9
1638601200000,-0.6
1638604800000,0.6
1638608400000,2.9
1638612000000,2.7
1638615600000,4.5
1638619200000,6.1
1638622800000,7.3
1638626400000,4.1
1638630000000,4.1
1638633600000,2.7
1638637200000,1.3
1638640800000,1.9
1638644400000,0.5
1638648000000,0.8
1638651600000,0.8
1638655200000,0.5
1638658800000,-0.4
1638662400000,1.4
1638666000000,2.8
1638669600000,2.1
1638673200000,1.7
1638676800000,1.5
1638680400000,1.3
1638684000000,1.3
1638687600000,1.3
1638691200000,3.3
1638694800000,2.2
1638698400000,2.6
1638702000000,2.7
1638705600000,2.2
1638709200000,2.9
1638712800000,3.3
1638716400000,1.3
1638720000000,0.6
1638723600000,1
1638727200000,3.7
1638730800000,2.2
1638734400000,2.2
1638738000000,1.3
1638741600000,1.6
1638745200000,0.6
1638748800000,1.3
1638752400000,3.3
1638756000000,2.9
1638759600000,2.2
1638763200000,3.3
1638766800000,3.3
1638770400000,2.2
1638774000000,2.2
1638777600000,4.1
1638781200000,5.2
1638784800000,6.3
1638788400000,6.7
1638792000000,6.3
1638795600000,6.3
1638799200000,6
1638802800000,4.8
1638806400000,4.8
1638810000000,2.7
1638813600000,2.3
1638817200000,1.6
1638820800000,1.3
1638824400000,-1.6
1638828000000,-1.6
1638831600000,-1.3
1638835200000,-1.6
1638838800000,-2.2
1638842400000,-1.3
1638846000000,-1.3
1638849600000,-3.9
1638853200000,-5
1638856800000,-2.8
1638860400000,-2.1
1638864000000,1.4
1638867600000,3.6
1638871200000,4.3
1638874800000,6.5
1638878400000,5.8
1638882000000,6.6
1638885600000,8
1638889200000,5.6
1638892800000,2.3
1638896400000,1.3
1638900000000,1.3
1638903600000,1
1638907200000,0.3
1638910800000,0.6
1638914400000,-0.6
1638918000000,-1
1638921600000,-2.2
1638925200000,-3.3
1638928800000,-1.9
1638932400000,-1.3
1638936000000,-2.2
1638939600000,-3.3
1638943200000,-2.2
1638946800000,-3.5
1638950400000,1.3
1638954000000,3.3
1638957600000,2.2
1638961200000,0.3
1638964800000,1.1
1638968400000,2.8
1638972000000,2.8
1638975600000,2.4
1638979200000,-0.4
1638982800000,0.5
1638986400000,-0.8
1638990000000,0.5
1638993600000,1.1
1638997200000,-1.1
1639000800000,0.4
1639004400000,1.1
1639008000000,-0.1
1639011600000,0.5
1639015200000,0.8
1639018800000,1.1
1639022400000,0.8
1639026000000,0.8
1639029600000,0.8
1639033200000,0.5
1639036800000,0.8
1639040400000,1.4
1639044000000,2.4
1639047600000,2.4
1639051200000,2.8
1639054800000,3.9
1639058400000,3.2
1639062000000,1.1
1639065600000,2.7
1639069200000,0.3
1639072800000,0
1639076400000,2.6
1639080000000,2.1
1639083600000,2.1
1639087200000,1
1639090800000,1.6
1639094400000,1.6
1639098000000,1.1
1639101600000,1.4
1639105200000,0.8
1639108800000,-0.1
1639112400000,0.2
1639116000000,-0.4
1639119600000,-0.4
1639123200000,0.1
1639126800000,0.7
1639130400000,-0.8
1639134000000,-0.8
1639137600000,-1.1
1639141200000,0.8
1639144800000,1.1
1639148400000,-0.4
1639152000000,-0.4
1639155600000,-0.4
1639159200000,-0.4
1639162800000,1.7
1639166400000,2.1
1639170000000,2.8
1639173600000,2.1
1639177200000,-0.3
1639180800000,0.6
1639184400000,0
1639188000000,0
1639191600000,1.3
1639195200000,0.3
1639198800000,-1
1639202400000,-1
1639206000000,-1.3
1639209600000,-1.6
1639213200000,0.3
1639216800000,0
1639220400000,1
1639224000000,1.3
1639227600000,1.6
1639231200000,1.3
1639234800000,0.6
1639238400000,1.6
1639242000000,0.5
1639245600000,0.5
1639249200000,-0.1
1639252800000,-0.4
1639256400000,-0.7
1639260000000,-0.5
1639263600000,-1.4
1639267200000,-2.1
1639270800000,-2.4
1639274400000,-2.1
1639278000000,-3.2
1639281600000,2.4
1639285200000,3.6
1639288800000,3.9
