"Time","sensor-readings.reading"
1638727200000,2089420
1638730800000,2090431
1638734400000,2091470
1638738000000,2092505
1638741600000,2093512
1638745200000,2094523
1638748800000,2095562
1638752400000,2096589
1638756000000,2097600
1638759600000,2098631
1638763200000,2099682
1638766800000,2100749
1638770400000,2102083
1638774000000,2103770
1638777600000,2105967
1638781200000,2108301
1638784800000,2110615
1638788400000,2112881
1638792000000,2115130
1638795600000,2117368
1638799200000,2119554
1638802800000,2121544
1638806400000,2123246
1638810000000,2124625
1638813600000,2125868
1638817200000,2127050
1638820800000,2128209
1638824400000,2129348
1638828000000,2130479
1638831600000,2131578
1638835200000,2132729
1638838800000,2133852
1638842400000,2134970
1638846000000,2136081
1638849600000,2137208
1638853200000,2138363
1638856800000,2139933
1638860400000,2141736
1638864000000,2144069
1638867600000,2146295
1638871200000,2148485
1638874800000,2150874
1638878400000,2153184
1638882000000,2155098
1638885600000,2157084
1638889200000,2159130
1638892800000,2160725
1638896400000,2162047
1638900000000,2163266
1638903600000,2164393
1638907200000,2165500
1638910800000,2166579
1638914400000,2167622
1638918000000,2168693
1638921600000,2169772
1638925200000,2170854
1638928800000,2171917
1638932400000,2172988
1638936000000,2174051
1638939600000,2175158
1638943200000,2176229
1638946800000,2177324
1638950400000,2178411
1638954000000,2179454
1638957600000,2180485
1638961200000,2181512
1638964800000,2182531
1638968400000,2183550
1638972000000,2184577
1638975600000,2185620
1638979200000,2186671
1638982800000,2187746
1638986400000,2188844
1638990000000,2189959
1638993600000,2191038
1638997200000,2192101
1639000800000,2193152
1639004400000,2194187
1639008000000,2195230
1639011600000,2196277
1639015200000,2197332
1639018800000,2198403
1639022400000,2199482
1639026000000,2200577
1639029600000,2201891
1639033200000,2203698
1639036800000,2205756
1639040400000,2207933
1639044000000,2210115
1639047600000,2212357
1639051200000,2214455
1639054800000,2216233
1639058400000,2218395
1639062000000,2220796
1639065600000,2222786
1639069200000,2224157
1639072800000,2225416
1639076400000,2226607
1639080000000,2227758
1639083600000,2228904
1639087200000,2230043
1639090800000,2231166
1639094400000,2232281
1639098000000,2233404
1639101600000,2234515
1639105200000,2235602
1639108800000,2236697
1639112400000,2237823
1639116000000,2239326
1639119600000,2241184
1639123200000,2243458
1639126800000,2245316
1639130400000,2247646
1639134000000,2249628
1639137600000,2251454
1639141200000,2253384
1639144800000,2254950
1639148400000,2256289
